specObjID,ra,dec,z,h_alpha_flux,h_alpha_flux_err,h_beta_flux,h_beta_flux_err,oiii_5007_flux,oiii_5007_flux_err,nii_6584_flux,nii_6584_flux_err,oi_6300_flux,oi_6300_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err
300709035471038464,147.43172,0.45632675,0.2046565,82.65038,5.122284,19.46007,3.672065,4.084954,2.455858,31.72203,3.504937,1.269085,2.356204,17.90959,2.897241,9.614439,2.808658
300710134982666240,147.16549,0.43377448,0.06264071,39.92615,2.38087,10.7341,2.193561,5.826454,2.286247,18.53606,1.957957,1.843887,1.590868,8.383328,1.741233,4.7826,1.719632
300710959616387072,146.7729,0.70115846,0.03038891,138.2226,2.703249,35.16845,2.906108,79.2635,3.595001,12.66583,1.563434,7.930058,1.672336,27.745,2.096164,17.44817,1.773075
300712883761735680,147.37271,0.24256335,0.06938305,82.7048,2.703203,18.74982,2.730434,13.45825,2.559514,56.70716,2.552496,6.348168,1.917203,18.56392,2.215699,10.38899,2.175757
300713708395456512,147.30934,0.3442723,0.07294767,277.6913,3.502074,81.46915,2.689712,77.41117,2.920129,69.25172,2.054905,12.78461,1.578727,58.32096,2.130738,45.9218,2.220514
300714258151270400,146.72333,0.50733857,0.005939425,1327.855,11.56447,382.6664,6.385312,609.2878,7.626726,204.5739,3.349415,20.14449,2.140559,220.654,3.552734,160.7348,3.191495
300714533029177344,147.36684,0.9683458,0.1023372,69.32813,2.749469,18.88712,2.161356,6.297454,2.017819,22.23468,1.908213,1.191682,1.489993,13.28317,2.264917,10.03239,1.752284
300714807907084288,147.42873,1.1074838,0.09866054,25.15998,4.190434,2.272892,3.587872,27.88388,4.777703,49.14101,5.433534,6.093032,4.160002,11.92583,4.593992,5.916713,4.944554
300715082784991232,147.45678,1.0925697,0.03480157,62.0206,2.092844,14.74047,2.090891,4.070668,1.993928,26.43321,1.907671,3.080883,1.613525,16.06681,2.000456,7.92354,1.669082
300716182296619008,147.51478,0.83430352,0.2038104,9.258419,1.908974,3.57576,2.172078,2.255342,1.688387,8.220182,2.408579,0.01222084,1.555269,3.778363,1.961904,2.597173,2.21248
300717281808246784,147.42242,0.85559369,0.06320285,20.00772,2.308241,4.941953,2.008325,5.583646,2.528047,13.49018,2.342099,0.6778184,1.975755,6.021297,2.164826,0.628054,2.076951
300718106441967616,147.64263,0.78011335,0.08081359,190.4596,3.089953,34.71544,2.219832,19.16951,2.293681,69.0127,2.267645,10.96815,1.753246,47.52953,2.350727,33.18386,3.648789
300719205953595392,147.56153,1.2298604,0.09892269,115.2665,4.22546,24.34726,3.657398,33.40894,4.282706,79.28927,4.614231,7.431224,3.509392,29.00082,3.925846,20.71456,4.117492
300719755709409280,147.45014,0.75806793,0.07320447,362.7931,3.921815,91.86626,2.596873,26.23361,2.241884,107.428,2.237974,9.459265,1.480574,68.89413,2.117647,46.1403,2.023374
300720030587316224,147.53905,0.59759859,0.08072105,168.3379,3.727544,35.01701,3.165485,8.173638,2.864309,65.41706,3.00978,6.321484,2.292617,32.69603,2.905042,22.59471,4.161954
300720855221037056,147.47559,0.61629296,0.006316895,9129.952,56.35033,2833.981,21.27801,11480.28,76.40671,425.1553,4.90517,72.51957,2.89694,553.0176,6.068967,386.4682,5.064805
300721130098944000,147.50009,0.64493882,0.09785258,240.6636,3.711795,65.26759,2.791241,16.21121,2.644735,105.8659,2.879528,9.816566,2.002589,41.76917,2.764611,26.04355,2.547502
300722229610571776,147.46057,0.61188203,0.006121848,161.9299,2.568247,51.36633,2.305423,122.5836,2.674422,22.47803,1.363527,7.137933,1.198897,31.39721,1.35366,23.26556,1.310476
300723054244292608,147.47106,0.3150296,0.06343265,23.09649,2.739883,7.065351,2.463956,3.853576,2.840494,7.224181,2.544939,0.9575831,2.28969,6.496205,2.572284,4.640034,2.469017
300724428633827328,147.49091,0.53099268,0.07289765,6.513244,1.403095,1.513386,1.656197,0.8713148,2.847003,7.579022,2.488317,2.620203,2.19597,1.046953,2.407195,4.076797,2.528038
300724703511734272,147.5686,0.7060949,0.2205509,112.5879,3.54353,24.28444,2.429312,9.952441,2.308842,56.49528,3.320592,4.914165,2.360065,25.23724,3.31079,15.11288,3.33136
300724978389641216,147.54677,0.56461052,0.2127422,210.7018,4.933069,53.96175,4.620813,50.67799,2.741076,62.85007,3.090174,3.591905,2.745257,43.89219,3.020485,26.35218,2.725288
300725253267548160,147.45621,0.51267418,0.07367587,47.84256,1.871677,14.27692,1.882023,7.434002,1.924125,14.99443,1.449866,2.935843,1.394752,12.67605,1.430954,9.303903,1.506008
300725803023362048,147.66407,1.210253,0.06303807,240.7912,3.219587,70.18707,2.467898,32.88492,2.117299,59.7957,1.729674,9.091091,1.524858,52.26878,1.75159,36.57722,1.596104
300726077901268992,147.8556,0.93210938,0.1164241,320.3292,4.8383,73.24532,3.136828,17.83123,3.171563,127.1261,3.684787,10.70764,2.397231,44.04545,2.824899,30.83239,2.750232
300726627657082880,147.62725,1.220489,0.1306843,467.7469,5.964449,91.38157,3.619728,144.1277,4.439923,262.4843,4.834754,18.01224,2.860138,55.21109,4.217267,46.17149,5.839263
300727452290803712,147.72594,1.1926648,0.02833657,403.5322,4.124889,133.7764,3.078757,352.6557,4.84404,33.18724,1.488544,15.78145,1.552529,65.23486,1.964922,42.56122,1.878399
300727727168710656,147.70917,1.148224,0.06144949,49.49377,5.292005,8.596889,4.233729,20.5012,3.941619,40.46572,4.333912,4.401129,3.64217,18.31121,3.980068,15.4535,4.011769
300728551802431488,147.81589,0.84598526,0.1432962,32.71066,3.528927,6.502845,3.133844,13.01302,3.487802,29.21008,3.545928,8.009803,2.566815,10.25757,3.497641,20.07279,3.340118
300728826680338432,147.78993,0.91617023,0.09404112,78.42557,2.600047,18.09094,2.276623,3.656066,2.224386,33.03264,2.318267,2.770819,1.939203,10.24977,2.280969,10.39546,2.307115
300729651314059264,147.74024,0.86319252,0.02513117,794.5677,6.912191,187.697,3.635218,75.86851,2.874546,250.4049,3.240401,15.37397,1.862741,162.5,3.162632,100.2513,2.721647
300730201069873152,147.83541,0.89975941,0.02049324,115.8531,2.00572,36.34275,2.087453,68.23159,2.394264,11.30907,1.085533,1.539856,1.124154,21.58452,1.263241,12.7189,1.521115
300731025703593984,147.59718,0.70813296,0.09770181,3004.321,18.28349,959.8481,8.418451,5266.688,33.80685,169.4725,2.350091,41.49373,1.750478,136.6804,2.82093,103.2871,2.351712
300732125215221760,147.61928,0.74705046,0.08964708,61.34509,2.134066,17.06553,2.098524,8.875811,2.150865,22.83377,1.795964,5.375329,2.062543,12.40409,3.072675,9.603734,1.803876
300733224726849536,147.67103,0.66726577,0.08665648,255.3856,3.346963,79.70146,2.681105,46.05843,2.557864,81.54813,2.078593,7.09567,1.514871,41.11937,2.132215,33.21354,2.475478
300733499604756480,147.59101,0.73643446,0.09335276,43.59058,2.080365,9.47518,1.874933,0.5744114,1.775034,21.40107,1.821733,0.106889,1.66241,11.50718,2.587054,7.966717,2.09161
300733774482663424,147.63041,0.40751089,0.006327039,89.45849,2.61465,38.43665,2.685794,76.46301,3.165193,2.760194,1.294199,1.880686,1.199443,4.143706,1.122166,2.108585,1.181567
300734049360570368,147.72238,0.60230019,0.07688787,14.16427,2.452201,3.050648,2.432518,5.866933,3.033771,15.13078,2.649556,0.2231378,2.164994,7.762888,2.739757,5.098043,2.883528
300734324238477312,147.65778,0.42546506,0.04770873,31.83204,2.03372,7.741691,1.813698,8.178283,1.935773,8.180793,1.441536,2.616298,1.418841,10.84993,1.441307,6.828695,1.415873
300734873994291200,147.86563,0.5020026,0.08063073,245.1226,5.412045,37.91085,3.699154,25.22724,3.975001,163.3945,4.9493,18.18495,3.672448,58.6878,4.457036,38.64991,5.007051
300735698628012032,147.7793,0.22625902,0.07421976,190.1765,2.604056,58.66723,2.142268,77.76672,2.446718,34.95163,1.404765,10.20678,1.160898,47.10017,1.57041,33.89153,1.523074
300736248383825920,147.86458,0.25588937,0.0858379,522.236,4.921081,99.44359,2.754525,113.2058,3.001092,164.933,2.662507,13.69943,1.829106,82.40025,2.566121,65.94819,2.866264
300736523261732864,147.91077,1.0319759,0.09392655,25.20324,4.87468,15.63255,4.769299,13.23632,3.6404,19.2916,3.650839,2.92517,3.098332,6.213061,3.452393,9.236924,3.720113
300736798139639808,148.0158,1.1484408,0.06410416,36.40179,3.593823,13.97881,3.170776,16.40577,3.614168,20.76882,3.382563,5.704921,2.924436,5.581138,3.054365,9.383044,3.101875
300738172529174528,147.82756,1.1323062,0.08834895,298.9723,3.822321,58.42739,2.69111,18.29012,2.579597,108.2495,2.591106,10.39475,1.817646,58.40549,2.632186,41.65986,2.553095
300738447407081472,147.89586,1.1120728,0.02054176,182.9019,10.22667,67.62199,7.579397,87.11272,8.168595,74.39542,8.984309,18.11469,8.724685,55.71633,9.172813,31.09872,9.743498
300738722284988416,147.93739,1.2099997,0.06130891,80.49271,2.23616,22.53823,2.198699,7.781494,2.043583,28.33604,1.769971,3.248388,1.457336,18.62917,1.676687,14.83218,1.648396
300739272040802304,147.99447,0.98467764,0.0466621,563.0275,5.93625,206.2887,3.679489,316.7859,4.590294,116.5738,2.399572,15.28072,1.719399,106.4522,2.399502,73.60356,2.17396
300739821796616192,147.96838,0.76446076,0.1427079,234.954,3.251319,53.53412,2.471125,14.18542,2.209085,80.6431,2.562717,5.465528,1.536967,35.37591,1.990749,26.19967,1.980793
300740371552430080,147.97111,1.1016382,0.06324172,67.71864,3.397736,8.879791,2.623464,13.34628,3.113341,36.21947,3.190128,0.5168738,2.507152,15.93114,2.8539,9.818688,2.765061
300740646430337024,147.99331,0.93640433,0.0880089,258.7148,3.512493,56.74957,2.61239,25.94346,2.54135,79.41491,2.277211,10.54718,1.686213,52.69152,2.426921,35.7304,2.23389
300740921308243968,147.89257,1.1388515,0.06179937,48.22869,3.142708,8.033737,2.744395,10.3788,2.862598,17.2902,2.595345,2.606385,2.274257,19.38878,2.712142,9.175489,2.541181
300741745941964800,147.9313,0.95214425,0.02719792,103.7139,2.066362,22.88308,2.1467,69.57492,2.583532,9.762487,1.116325,2.769305,1.380889,19.4558,1.575435,12.81155,1.485972
300742845453592576,147.95132,0.60521717,0.03107532,54.51644,1.621801,15.57128,1.799573,16.57702,1.805128,6.72329,1.084199,1.733348,1.299478,16.26319,1.571029,10.32569,1.463778
300743670087313408,147.94533,0.33047679,0.0844093,52.2541,3.750813,7.528667,3.160141,13.59256,3.39367,42.74533,3.686675,6.430648,3.379788,11.64129,3.760585,6.658917,3.514112
300744494721034240,147.89741,0.67591946,0.09361862,13.01042,2.900775,9.896414,3.096943,12.41458,3.07033,11.13674,2.64219,3.711469,2.654592,11.13669,3.234254,7.220975,3.081533
300744769598941184,148.06874,0.5475899,0.0766883,121.9495,2.165179,40.76297,1.8557,29.04739,2.110308,31.1424,1.498663,5.986978,1.225007,33.46462,1.71423,22.40457,2.335694
300745594232662016,147.89718,0.43473978,0.02063313,1615.863,12.72154,491.2562,5.860299,465.3918,5.990117,311.3021,3.726539,36.17744,2.27411,290.3407,4.050132,198.9717,3.860647
300745869110568960,148.0828,0.20366493,0.07496258,17.87274,2.174207,10.49838,2.265195,11.24051,2.244824,13.74029,2.011624,2.463201,1.686768,3.167625,1.798467,1.065512,2.111299
300746143988475904,147.90535,0.41213467,0.0935129,125.0809,2.680183,29.65475,2.378293,20.45291,2.368426,37.05072,1.940552,2.355194,1.772742,24.38462,2.33486,14.71525,2.185847
300746693744289792,147.9647,0.6583516,0.143366,7.66313,2.062577,4.293746,2.148961,7.069472,3.639856,17.78313,3.459099,5.876196,2.845994,10.76789,3.290388,6.572861,3.246805
300747243500103680,147.93482,0.26840802,0.09143651,23.24864,2.138514,10.66068,2.260075,1.807153,2.027556,9.469987,1.783947,2.971582,1.752469,8.361957,1.991589,1.888581,1.912981
300748068133824512,148.24725,0.50288721,0.03552244,1489.198,11.72215,435.304,6.524838,1136.897,11.18169,132.2474,2.88816,38.94059,2.476796,222.0165,3.870138,159.9301,3.462641
300748343011731456,148.31783,0.66672233,0.09370408,18.5223,4.925922,6.853385,4.411404,5.619585,3.391165,11.75381,3.685453,7.168445,3.253454,2.558512,3.456617,1.051111,3.480362
300748617889638400,148.18812,0.75165767,0.02616739,2008.508,14.68418,652.4969,7.216549,2147.528,17.18211,139.4422,2.398625,30.68588,1.993749,190.9558,3.179027,150.7724,2.849822
300749717401266176,148.15677,0.30885575,0.07949528,21.726,3.934989,7.220395,3.689113,11.49413,3.982045,24.92847,3.87448,3.915267,3.330962,11.28709,4.065919,2.162619,4.201587
300749992279173120,148.23848,0.54952673,0.07917745,225.959,2.833634,57.90806,2.152777,35.79316,1.966972,60.37647,1.607021,9.873179,1.201305,48.53577,2.107725,36.69431,1.645344
300750267157080064,148.18203,0.53722087,0.0766632,22.36,2.203087,1.465032,1.974238,2.234754,1.956914,15.7873,1.895693,4.713879,1.554419,6.941621,1.859882,2.841491,2.105132
300750542034987008,148.16746,0.53038622,0.0779044,80.30472,7.797945,30.33933,6.763313,21.59239,3.640606,47.41321,4.536947,2.873927,3.4792,23.62027,4.458355,15.43465,4.054009
300750816912893952,148.14636,0.24905748,0.08185273,1902.939,12.50428,328.7025,4.390118,429.9758,5.213962,548.7486,4.649296,38.52776,2.081527,208.3885,3.483202,160.3841,3.504963
300751091790800896,148.29325,0.20397009,0.1632317,4.60042,5.12391,5.418948,4.291031,8.242671,3.376834,6.686968,2.961387,1.421376,2.697311,1.181537,3.332643,5.276527,2.855886
300752466180335616,148.31189,0.64998063,0.09405735,44.85712,2.617911,10.94951,2.448715,7.413632,2.337959,32.40903,2.405044,3.227097,2.024956,9.535163,2.387318,7.550254,2.464798
300752741058242560,148.30796,0.62854595,0.09272406,40.69887,2.344685,12.29525,2.224901,8.440388,2.391007,26.69361,2.133222,2.467171,1.922419,22.97552,2.947436,8.958134,2.258519
300753565691963392,148.41382,0.59534421,0.09474918,560.9105,5.524244,153.242,3.417337,77.42367,2.950464,151.5102,2.605667,8.668463,1.735063,95.50912,2.707466,64.19888,3.078451
300754115447777280,148.33526,0.72067232,0.02078303,282.2596,3.608432,94.89962,3.100027,114.8077,3.430614,53.88492,1.957381,10.42544,1.790004,66.04401,2.226317,41.19531,2.38523
300754665203591168,148.4297,0.66652892,0.09665815,31.83925,2.686687,13.7003,2.717071,14.98844,2.667522,19.21963,2.259088,3.964683,2.015364,9.467284,2.738559,3.572086,2.223689
300754940081498112,148.33426,0.69772982,0.01255482,481.4515,42.46478,114.9905,22.5794,205.5576,17.12525,518.2247,32.94037,73.77828,22.25418,129.2739,24.35614,105.7476,24.80773
300755489837312000,148.39516,0.59630101,0.09438431,94.46148,4.389953,23.86093,3.829411,58.24282,3.94381,88.80113,3.738286,22.09504,3.274029,44.44152,3.830459,39.0448,4.088643
300755764715218944,148.40289,0.75513614,0.09501842,11.00132,3.869299,2.655788,3.864803,15.43313,4.608932,7.011366,3.406278,2.791071,3.543288,2.724724,4.000805,8.547423,4.493729
300756039593125888,148.3768,0.44866958,0.07970483,117.6197,11.48867,29.1008,9.393448,17.55868,6.300866,41.03138,7.745292,1.521973,6.02607,16.31337,6.915761,13.7028,6.957016
300757688860567552,148.42275,0.48484471,0.174945,14.49557,7.535164,5.907417,2.312435,3.18131,2.726918,21.14606,2.653292,2.242318,2.621855,10.0813,4.492513,0.5981938,2.725314
300757963738474496,148.33551,0.62868702,0.01312433,31.78528,1.428896,8.663729,1.603043,11.67526,1.722067,6.963881,1.113191,3.253694,1.174697,8.220437,1.149612,2.209951,1.174526
300758238616381440,148.44366,0.49440186,0.02076184,627.834,5.328325,223.9737,3.956278,625.7214,7.005453,48.6262,1.57941,14.98558,1.509957,85.42367,2.040062,57.48413,2.157933
300758513494288384,148.06238,1.2082125,0.09917402,98.60318,4.182631,19.00392,3.773029,147.8519,5.228453,123.3741,4.67048,16.57266,3.397292,38.05954,3.877211,37.0281,4.225692
300758788372195328,148.04775,1.0954677,0.0202142,1482.796,14.15764,280.2601,6.561121,71.1323,5.903343,902.1597,10.57504,43.04273,5.608339,257.7367,7.36918,219.4364,7.570057
300759063250102272,148.04667,1.1789327,0.06115794,294.662,5.588205,43.4965,4.131476,33.7829,4.214995,169.3631,4.903591,16.31422,3.492881,42.13157,3.829772,32.6464,3.819093
300759338128009216,148.20526,1.0561776,0.04823616,323.5428,4.839296,55.9686,3.207322,14.01314,3.2239,110.9765,3.745375,9.66783,2.716891,39.11544,2.871537,28.15683,2.870918
300759887883823104,148.11748,1.2269232,0.2009652,228.6349,4.685464,49.55423,3.328888,30.76088,2.531155,128.8203,3.948486,6.587851,2.241241,35.14796,3.064829,25.79751,2.779558
300760162761730048,148.23259,1.0715144,0.09863139,295.8098,3.395192,90.64887,2.481857,92.23936,2.748619,73.01641,1.967893,15.70957,1.694858,63.2414,2.07534,41.1857,1.99083
300760437639636992,148.16127,1.1031797,0.06287378,93.78834,2.199248,27.30935,1.820855,22.63283,1.943323,20.37842,1.333207,5.095452,1.16304,23.50286,1.416786,18.16868,1.543429
300760712517543936,148.10327,1.2529087,0.08115898,1821.166,13.49144,294.9541,4.768464,125.9498,4.056274,839.2515,7.293208,54.17068,3.355234,290.7633,5.306419,223.0981,5.583973
300760987395450880,148.27844,1.2497718,0.0938159,113.0501,2.595583,28.37772,2.18268,6.611016,2.043457,41.02051,2.107334,4.044618,1.783434,14.3206,2.02989,11.27775,2.052993
300761262273357824,148.07488,0.88948517,0.04655245,70.88,2.088715,19.00775,1.633041,16.89259,1.695655,20.00998,1.388493,4.403086,1.290943,22.05674,1.386674,11.51389,1.285815
300761537151264768,148.18634,1.0591506,0.04833083,183.4266,2.86227,53.02825,2.264342,33.23087,2.341923,42.86845,1.901507,6.179207,1.571285,44.35739,1.78166,28.76134,1.617539
300762636662892544,148.05468,0.92452048,0.04688425,163.4166,3.28244,26.77592,2.200272,12.66671,2.209862,67.60773,2.400674,6.788267,1.830109,39.10064,2.126728,26.6487,2.08267
300762911540799488,148.03551,0.929627,0.09365875,166.7829,3.190992,38.83325,2.531439,8.387331,2.325642,61.04675,2.464524,1.875876,2.017858,27.35766,2.502236,19.93778,2.4486
300763736174520320,148.03558,0.97315437,0.08794834,134.8683,2.730717,28.74486,2.484538,8.877811,2.493433,40.10704,2.043467,5.426165,1.630804,24.40553,2.216111,16.6395,2.042322
300764011052427264,148.52474,0.65054949,0.03454532,475.1909,4.81842,129.862,3.066569,51.63588,2.498042,147.078,2.432759,13.12474,1.604241,101.6592,2.589618,71.50596,2.143804
300764835686148096,148.54249,0.60547208,0.03512238,578.2524,5.73483,136.3546,3.132781,208.4404,3.787976,119.8987,2.610343,28.96609,2.139939,133.4837,2.829043,100.1278,2.456547
300765110564055040,148.61056,0.47630546,0.0793566,28.8474,2.999365,14.71832,3.022268,11.23915,3.372416,31.34699,3.193124,8.218576,2.768428,18.90539,3.488097,12.95209,3.224643
300765935197775872,148.55894,0.63831949,0.03467124,568.1908,5.560901,103.9492,3.017,25.56212,2.511547,221.4088,3.432079,16.40033,2.131031,96.87949,3.01123,76.07652,2.679634
300766484953589760,148.64297,0.69178339,0.03460572,30.74401,1.404338,12.34943,1.697297,15.28888,1.80099,5.731369,1.06876,1.457121,1.116146,11.68031,1.610952,8.094768,1.227848
300766759831496704,148.60823,0.60640483,0.07965201,83.65855,2.208812,22.88907,1.997719,9.92093,1.821951,28.64763,1.53718,2.23794,1.203772,14.09423,1.678069,9.180489,1.554515
300767584465217536,148.45264,0.20496516,0.09421928,14.11149,3.115336,4.64972,3.078449,13.64616,4.142968,22.07205,3.522899,0.2624786,3.162462,8.125721,3.725389,2.72375,3.929243
300768683976845312,148.50917,0.23923705,0.06443697,41.0179,4.749074,13.9031,3.973976,26.01147,3.910116,67.60233,4.384399,10.98369,3.360617,13.36028,3.525984,11.6097,3.60001
300769233732659200,148.61933,0.25455036,0.08935121,102.5741,2.946814,26.95425,2.69033,8.426869,2.583525,37.54624,2.407001,4.352865,2.496092,21.47036,3.09248,14.27358,2.496915
300769508610566144,148.34836,1.0864122,0.09367687,211.3983,3.480358,41.23113,2.439424,13.67821,2.447318,143.802,3.032281,6.350101,2.118748,34.53025,2.551273,27.08739,2.5397
300770883000100864,148.40118,1.0127249,0.09845868,195.7264,3.716697,35.05587,2.818968,12.91417,2.937151,124.9492,3.561431,10.018,2.518214,38.47046,2.936686,29.60761,3.020592
300771157878007808,148.32598,0.88944426,0.09498237,258.3044,3.310326,56.68415,2.169563,38.59486,2.262063,105.9083,2.231333,15.99545,1.750129,57.67191,2.296224,44.22762,2.700035
300771707633821696,148.30144,0.97190834,0.09804763,311.0261,3.703207,78.53085,2.662092,19.06509,2.353613,108.5181,2.438461,13.36467,1.679259,52.47213,2.287815,37.7506,2.267562
300772257389635584,148.28534,0.7705913,0.09433588,14.20626,1.908591,6.465015,1.968593,6.937035,2.104081,14.30037,1.917061,0.2196218,1.723545,5.69863,2.095744,10.89725,2.553746
300772807145449472,148.34859,0.77161295,0.09451768,59.1315,2.568341,13.75935,2.296714,4.113733,2.299514,30.73882,2.345578,1.440965,1.990926,13.22384,2.423401,11.28999,2.73302
300773082023356416,148.55166,0.80530386,0.02883614,375.5454,4.486389,88.90245,2.86814,21.49068,2.522044,139.5597,3.081744,11.3509,2.152061,64.17443,2.732846,40.79393,2.593452
300773356901263360,148.38996,0.92365105,0.09484667,37.45174,2.197161,8.949864,2.031703,4.679527,2.15011,23.13419,2.071642,5.66001,1.861697,9.367228,2.186746,5.986484,2.741545
300774456412891136,148.44052,0.78675317,0.02051127,386.9496,3.878381,111.6566,2.686309,230.4097,3.674206,42.9607,1.392396,11.93746,1.291694,64.41292,1.712647,39.18606,2.067733
300774731290798080,148.32862,0.94470695,0.0971866,22.57135,2.307811,11.15162,2.272708,11.77187,2.906427,10.80884,2.47475,4.758293,2.444123,7.707717,3.261316,4.759408,2.58566
300775006168705024,148.85593,0.45463914,0.07955465,277.2243,3.40926,65.24599,2.444419,8.537987,2.058321,100.6094,2.233136,6.42698,1.495128,40.12507,2.118497,25.81959,1.937667
300775281046611968,148.92037,0.54011713,0.04658309,551.4218,5.021487,211.7393,3.257212,578.579,5.857135,53.89565,1.515585,12.79021,1.228543,88.34087,1.786623,59.40328,1.564692
300775555924518912,148.85481,0.54131065,0.09519172,88.99931,2.306907,22.79305,1.984416,15.1907,2.170213,45.33305,1.993226,8.417257,1.83492,23.36601,2.190803,18.85542,2.427289
300775830802425856,148.8171,0.5629577,0.06268381,125.5628,4.048922,24.33388,2.88429,19.21826,2.990637,57.85829,3.360934,6.078601,2.62026,25.93458,2.962581,18.0941,2.911325
300776105680332800,148.75811,0.71648227,0.06175778,82.77835,2.18437,21.19328,1.845845,6.479644,1.837835,38.2011,1.915383,2.538544,1.375682,15.27888,1.600286,7.490098,1.552369
300776380558239744,148.89918,0.70034673,0.03461061,405.3625,3.727412,133.0558,2.657568,354.7021,4.204065,22.61897,1.14044,13.16151,1.174636,54.17371,1.739221,40.1369,1.417774
300776655436146688,148.80088,0.67021018,0.1253889,18.09204,3.043259,4.548361,2.607149,5.745209,2.39615,7.196512,2.252834,2.855924,1.953477,0.3415436,2.142867,6.096174,2.424167
300776930314053632,148.66201,0.22649023,0.1260126,66.61355,4.336496,12.08741,2.988272,12.623,3.206041,32.1847,3.793227,4.562803,2.619844,11.11145,3.003959,8.228705,3.066013
300777205191960576,148.81045,0.61289957,0.04755318,330.7124,3.748957,104.6024,2.539125,137.3915,3.006269,56.0465,1.70088,13.06696,1.459007,67.02821,1.825882,46.23217,1.705052
300777480069867520,148.86002,0.74859553,0.08944283,158.5138,2.67717,40.13844,2.189026,14.58842,2.167369,77.83401,2.174662,5.876031,2.070386,32.64039,3.167027,26.93743,2.089957
300777754947774464,148.87962,0.35484861,0.1261049,30.50367,4.318862,8.028049,3.304541,9.84276,3.179333,37.83411,3.782931,3.510368,2.891373,6.172327,3.198208,10.0461,3.30709
300778029825681408,148.78171,0.27732919,0.08549848,51.79183,2.652042,7.80487,2.260245,4.913955,2.491149,33.74887,2.547404,7.1122,2.230811,18.41066,2.645212,14.00283,2.655053
300778579581495296,148.90099,0.60628011,0.1731074,84.64382,2.463974,19.84068,2.278989,11.08231,2.565203,35.04831,2.732456,6.933797,1.922202,17.95119,2.659303,11.42916,2.15413
300778854459402240,148.72043,0.38881386,0.09474451,310.0363,3.695294,61.87346,2.450828,16.26287,2.270177,154.3787,2.744055,13.32792,1.962977,55.55516,2.564149,44.51324,2.961847
300780228848936960,148.80535,0.48843689,0.07153107,807.9829,6.445383,253.1404,3.920272,486.0197,5.47638,111.2496,2.036048,21.93543,1.369993,125.777,2.373079,87.24911,1.992806
300781053482657792,148.75745,0.96953324,0.0629528,366.8863,4.550111,78.1082,2.995414,15.43292,2.703936,194.0781,3.357604,8.269575,2.014241,39.77774,2.341033,42.27278,2.374498
300782427872192512,148.63264,1.0879794,0.1247545,248.6414,3.321208,61.9308,2.218984,21.10355,2.227959,76.84927,2.218026,8.572653,1.303697,46.81481,1.809377,31.4968,2.026509
300783252505913344,148.76194,0.75748407,0.04713756,302.2073,4.23329,86.11896,3.127371,59.23248,2.909816,78.71181,2.27281,5.92234,1.736678,54.55832,2.101489,38.10836,2.045098
300784352017541120,148.54049,0.76850027,0.09006838,140.908,2.571367,32.74011,2.278266,2.870676,2.299002,51.58125,1.96007,4.265806,1.815406,22.24586,1.873733,17.13149,1.986832
300785176651261952,148.89222,0.78120565,0.08070255,38.30275,3.81649,6.600799,3.355047,18.66016,4.150137,57.25787,4.200586,1.393887,3.383877,21.4073,4.046404,21.35059,4.818618
300786001284982784,148.92474,0.22252607,0.03546179,420.5194,4.622836,106.9028,2.950669,202.5237,4.078989,88.06135,2.256118,16.43069,1.90056,94.87071,2.581622,74.93069,2.414687
300786551040796672,148.97539,0.33293438,0.04747811,291.8169,3.847029,81.85916,2.532189,33.10904,2.345544,103.7394,2.461523,9.725575,1.786846,63.30307,2.172307,40.00652,2.039816
300786825918703616,149.041,0.32583021,0.03545549,152.9519,2.461179,48.14282,2.230792,71.70038,2.71929,24.89766,1.528388,13.49899,1.594133,41.44469,1.884292,28.7099,1.929451
300787100796610560,148.94854,0.5559619,0.07774719,125.2326,3.402223,28.91679,2.69938,9.523458,2.752219,61.68732,3.017349,8.287637,2.246658,12.6851,3.342181,13.40299,2.817368
300787375674517504,149.06013,0.50943641,0.08021554,391.5531,4.375581,99.94367,2.916342,34.20815,2.691606,152.1624,2.828011,12.10597,1.864473,66.79105,2.610132,50.95337,2.599274
300787925430331392,148.96171,0.68728913,0.09527842,67.26954,2.746979,15.06436,2.312363,13.16872,2.646121,39.5605,2.621783,3.399855,2.307384,13.36224,2.720917,13.57103,2.867362
300788200308238336,149.00501,0.66500728,0.1257513,111.4513,3.601097,20.89443,2.608906,11.21012,2.655649,57.8598,3.011424,6.056888,2.137137,15.65068,2.481835,16.8086,2.544059
300788750064052224,149.07411,0.57468091,0.0650007,1948.772,14.13681,404.4327,5.153185,413.2411,5.431853,634.2519,5.488029,55.51103,2.343898,293.2733,4.062741,227.8998,3.726343
300789024941959168,149.11525,0.30553309,0.08655048,485.7838,4.832771,61.75042,2.546633,24.64422,2.392589,327.8547,3.630581,17.08572,1.921775,65.72919,2.666578,57.37098,2.921941
300789849575680000,149.03238,0.28812968,0.1269907,312.8085,4.478615,67.13624,2.630679,20.86701,2.679077,111.648,2.996014,10.15825,1.912429,39.50508,2.657357,26.02197,2.534962
300790674209400832,149.00909,0.44023281,0.08823899,429.9605,4.337895,120.2159,2.949283,147.9382,3.446869,83.39346,2.028704,10.61912,1.502801,79.96554,2.334491,57.42988,2.189036
